case_id,model,file_path,filename,syntax_valid,syntax_error_message
repo_7f6f3a0_088a9e6,GPT,cases/repo_7f6f3a0_088a9e6/llm_qt.py,llm_qt.py,Yes,None
repo_7f6f3a0_088a9e6,Gemini,cases/repo_7f6f3a0_088a9e6/llm_gemini_qt.py,llm_gemini_qt.py,Yes,None
repo_7f6f3a0_088a9e6,Claude,cases/repo_7f6f3a0_088a9e6/llm_claude_qt.py,llm_claude_qt.py,Yes,None
repo_2f79d56_0f8f436,GPT,cases/repo_2f79d56_0f8f436/llm_main.py,llm_main.py,Yes,None
repo_2f79d56_0f8f436,Gemini,cases/repo_2f79d56_0f8f436/llm_gemini_main.py,llm_gemini_main.py,Yes,None
repo_2f79d56_0f8f436,Claude,cases/repo_2f79d56_0f8f436/llm_claude_main.py,llm_claude_main.py,Yes,None
repo_04c7a79_43e8404,Claude,cases/repo_04c7a79_43e8404/llm_claude_annotation.py,llm_claude_annotation.py,Yes,None
repo_04c7a79_43e8404,Gemini,cases/repo_04c7a79_43e8404/llm_gemini_annotation.py,llm_gemini_annotation.py,Yes,None
repo_04c7a79_43e8404,GPT,cases/repo_04c7a79_43e8404/llm_annotation.py,llm_annotation.py,Yes,None
repo_2a41fdc_e212229,Claude,cases/repo_2a41fdc_e212229/llm_claude_app.py,llm_claude_app.py,Yes,None
repo_2a41fdc_e212229,GPT,cases/repo_2a41fdc_e212229/llm_init.py,llm_init.py,Yes,None
repo_2a41fdc_e212229,GPT,cases/repo_2a41fdc_e212229/llm_app.py,llm_app.py,Yes,None
repo_2a41fdc_e212229,Gemini,cases/repo_2a41fdc_e212229/llm_gemini_app.py,llm_gemini_app.py,Yes,None
repo_2a41fdc_e212229,Gemini,cases/repo_2a41fdc_e212229/llm_gemini_init.py,llm_gemini_init.py,Yes,None
repo_2a41fdc_e212229,Claude,cases/repo_2a41fdc_e212229/llm_claude_init.py,llm_claude_init.py,Yes,None
repo_975fe11_7e7ed18,GPT,cases/repo_975fe11_7e7ed18/llm_canvas.py,llm_canvas.py,Yes,None
repo_975fe11_7e7ed18,Claude,cases/repo_975fe11_7e7ed18/llm_claude_canvas.py,llm_claude_canvas.py,Yes,None
repo_975fe11_7e7ed18,Gemini,cases/repo_975fe11_7e7ed18/llm_gemini_canvas.py,llm_gemini_canvas.py,Yes,None
repo_0afb47d_8379368,GPT,cases/repo_0afb47d_8379368/llm_main.py,llm_main.py,Yes,None
repo_0afb47d_8379368,Claude,cases/repo_0afb47d_8379368/llm_claude_loading.py,llm_claude_loading.py,Yes,None
repo_0afb47d_8379368,Gemini,cases/repo_0afb47d_8379368/llm_gemini_smoke.py,llm_gemini_smoke.py,Yes,None
repo_0afb47d_8379368,Gemini,cases/repo_0afb47d_8379368/llm_gemini_loading.py,llm_gemini_loading.py,Yes,None
repo_0afb47d_8379368,Claude,cases/repo_0afb47d_8379368/llm_claude_annotation.py,llm_claude_annotation.py,Yes,None
repo_0afb47d_8379368,Gemini,cases/repo_0afb47d_8379368/llm_gemini_annotation.py,llm_gemini_annotation.py,Yes,None
repo_0afb47d_8379368,GPT,cases/repo_0afb47d_8379368/llm_annotation.py,llm_annotation.py,Yes,None
repo_0afb47d_8379368,Claude,cases/repo_0afb47d_8379368/llm_claude_navigation.py,llm_claude_navigation.py,Yes,None
repo_0afb47d_8379368,GPT,cases/repo_0afb47d_8379368/llm_loading.py,llm_loading.py,Yes,None
repo_0afb47d_8379368,Gemini,cases/repo_0afb47d_8379368/llm_gemini_main.py,llm_gemini_main.py,Yes,None
repo_0afb47d_8379368,Claude,cases/repo_0afb47d_8379368/llm_claude_smoke.py,llm_claude_smoke.py,Yes,None
repo_0afb47d_8379368,GPT,cases/repo_0afb47d_8379368/llm_navigation.py,llm_navigation.py,Yes,None
repo_0afb47d_8379368,Gemini,cases/repo_0afb47d_8379368/llm_gemini_navigation.py,llm_gemini_navigation.py,Yes,None
repo_0afb47d_8379368,Claude,cases/repo_0afb47d_8379368/llm_claude_main.py,llm_claude_main.py,Yes,None
repo_0afb47d_8379368,GPT,cases/repo_0afb47d_8379368/llm_smoke.py,llm_smoke.py,Yes,None
