case_id,model,file_path,filename,syntax_valid,syntax_error_message
repo_aa861a6_09de608,Gemini,cases/repo_aa861a6_09de608/llm_gemini_gif.py,llm_gemini_gif.py,Yes,None
repo_aa861a6_09de608,GPT,cases/repo_aa861a6_09de608/llm_gif.py,llm_gif.py,Yes,None
repo_aa861a6_09de608,Claude,cases/repo_aa861a6_09de608/llm_claude_gif.py,llm_claude_gif.py,Yes,None
repo_ebfe16c_4d59f79,Gemini,cases/repo_ebfe16c_4d59f79/llm_gemini_video.py,llm_gemini_video.py,No,SyntaxError: invalid syntax
repo_ebfe16c_4d59f79,Claude,cases/repo_ebfe16c_4d59f79/llm_claude_video.py,llm_claude_video.py,Yes,None
repo_ebfe16c_4d59f79,GPT,cases/repo_ebfe16c_4d59f79/llm_video.py,llm_video.py,Yes,None
repo_8d86e08_be78f0c,GPT,cases/repo_8d86e08_be78f0c/llm_reader.py,llm_reader.py,Yes,None
repo_8d86e08_be78f0c,Gemini,cases/repo_8d86e08_be78f0c/llm_gemini_reader.py,llm_gemini_reader.py,Yes,None
repo_8d86e08_be78f0c,Claude,cases/repo_8d86e08_be78f0c/llm_claude_reader.py,llm_claude_reader.py,Yes,None
repo_03fdc2c_7bd0678,Claude,cases/repo_03fdc2c_7bd0678/llm_claude_blackwhite.py,llm_claude_blackwhite.py,Yes,None
repo_03fdc2c_7bd0678,Claude,cases/repo_03fdc2c_7bd0678/llm_claude_drawing.py,llm_claude_drawing.py,Yes,None
repo_03fdc2c_7bd0678,Gemini,cases/repo_03fdc2c_7bd0678/llm_gemini_drawing.py,llm_gemini_drawing.py,Yes,None
repo_03fdc2c_7bd0678,GPT,cases/repo_03fdc2c_7bd0678/llm_color.py,llm_color.py,Yes,None
repo_03fdc2c_7bd0678,GPT,cases/repo_03fdc2c_7bd0678/llm_clip.py,llm_clip.py,Yes,None
repo_03fdc2c_7bd0678,GPT,cases/repo_03fdc2c_7bd0678/llm_blackwhite.py,llm_blackwhite.py,Yes,None
repo_03fdc2c_7bd0678,Gemini,cases/repo_03fdc2c_7bd0678/llm_gemini_blackwhite.py,llm_gemini_blackwhite.py,Yes,None
repo_03fdc2c_7bd0678,Claude,cases/repo_03fdc2c_7bd0678/llm_claude_color.py,llm_claude_color.py,Yes,None
repo_03fdc2c_7bd0678,Gemini,cases/repo_03fdc2c_7bd0678/llm_gemini_video.py,llm_gemini_video.py,Yes,None
repo_03fdc2c_7bd0678,Gemini,cases/repo_03fdc2c_7bd0678/llm_gemini_config.py,llm_gemini_config.py,Yes,None
repo_03fdc2c_7bd0678,Claude,cases/repo_03fdc2c_7bd0678/llm_claude_config.py,llm_claude_config.py,Yes,None
repo_03fdc2c_7bd0678,Claude,cases/repo_03fdc2c_7bd0678/llm_claude_video.py,llm_claude_video.py,Yes,None
repo_03fdc2c_7bd0678,Gemini,cases/repo_03fdc2c_7bd0678/llm_gemini_clip.py,llm_gemini_clip.py,Yes,None
repo_03fdc2c_7bd0678,Gemini,cases/repo_03fdc2c_7bd0678/llm_gemini_color.py,llm_gemini_color.py,Yes,None
repo_03fdc2c_7bd0678,Claude,cases/repo_03fdc2c_7bd0678/llm_claude_clip.py,llm_claude_clip.py,Yes,None
repo_03fdc2c_7bd0678,GPT,cases/repo_03fdc2c_7bd0678/llm_drawing.py,llm_drawing.py,Yes,None
repo_03fdc2c_7bd0678,GPT,cases/repo_03fdc2c_7bd0678/llm_config.py,llm_config.py,Yes,None
repo_03fdc2c_7bd0678,GPT,cases/repo_03fdc2c_7bd0678/llm_video.py,llm_video.py,Yes,None
